id,title,company,location,salary,job_type,experience_level,remote,skill_match_score,matched_skills,skills_required,source_portal,url,apply_url,posted_date,scraped_at,description
31d8baf468cae2afe5eb4c93fc4bc062,Mobile Game Developer,micro1,APAC,,,,False,1.0,unity,,linkedin,https://www.linkedin.com/jobs/view/mobile-game-developer-at-micro1-4426347951,https://www.linkedin.com/jobs/view/mobile-game-developer-at-micro1-4426347951,2026-06-09,2026-06-09T23:51:37.513635,"Job Title: Mobile Game Developer Job Type: Contractor Location: Remote Job Summary: In this role, you'll apply your expertise to help train next-generation AI systems. Your work will shape how models learn, reason, and perform through high-quality, real-world input. No prior experience in AI is required — your domain knowledge is what matters. Key Responsibilities: Design, develop, and implement engaging mobile games using Unity and C#. Collaborate closely with game designers, artists, and fello..."
1657f744fa4bea7272a0cc5c6912ac93,Project Manager,CitiusTech,"Rochester, New York Metropolitan Area",,,,False,1.0,unity,,linkedin,https://www.linkedin.com/jobs/view/project-manager-at-citiustech-4426380579,https://www.linkedin.com/jobs/view/project-manager-at-citiustech-4426380579,2026-06-09,2026-06-09T23:51:42.348980,"Project Manager Who we are: - At CitiusTech , we constantly strive to solve the industry's greatest challenges with technology, creativity, and agility. With over 8,500 healthcare technology professionals worldwide, CitiusTech powers healthcare digital innovation, business transformation, and industry-wide convergence for over 140 organizations through next-generation technologies, solutions, and products. We aim to accelerate the transition to a human-first, sustainable, and digital healthcare ..."
3a02551a1f0ad9996cc078efc9cc41a3,Ingénieur·e principal·e en implantation | Principal Implementation Engineer,Power Factors,"Brossard, Quebec, Canada",,,,False,1.0,unity,,linkedin,https://ca.linkedin.com/jobs/view/ing%C3%A9nieur%C2%B7e-principal%C2%B7e-en-implantation-principal-implementation-engineer-at-power-factors-4422290776,https://ca.linkedin.com/jobs/view/ing%C3%A9nieur%C2%B7e-principal%C2%B7e-en-implantation-principal-implementation-engineer-at-power-factors-4422290776,2026-06-09,2026-06-09T23:51:51.477157,"À PROPOS DE POWER FACTORS Power Factors est un fournisseur de logiciels et de solutions à la fine pointe qui soutient la prochaine génération d'énergie propre grâce à Unity , l'une des suites de gestion des énergies renouvelables (REMS) les plus complètes et les plus largement déployées sur le marché. L'entreprise gère plus de 300 GW d'actifs éoliens, solaires et de stockage d'énergie à l'échelle mondiale, au service de plus de 600 clients et de 18 000 sites , représentant 25 % des données mondi..."
fe6e6ecb4815c471e2a942eb9cfb5723,Senior Game Developer,Loop Games,"Ankara, Türkiye",$100,,,False,1.0,unity,,linkedin,https://tr.linkedin.com/jobs/view/senior-game-developer-at-loop-games-4425570991,https://tr.linkedin.com/jobs/view/senior-game-developer-at-loop-games-4425570991,2026-06-09,2026-06-09T23:52:14.054693,"Who are Loop Games? Loop Games is a leader in the mobile gaming industry, known for pushing the boundaries of creativity and innovation. As the pioneers behind the Match 3D genre, we’ve captivated millions of players worldwide. Our success is reflected in our accomplishments: Top-Grossing Hits: Our games consistently dominate global charts. 100+ Million Downloads: Connecting with a vast, international audience. $100+ Million Revenue: Exceptional success driven by in-app purchases. At Loop Games,..."
029ff65278dd135511c95a9517ff6ef7,Software Engineer,Light & Wonder,"Manchester, England, United Kingdom",,,,False,1.0,unity,,linkedin,https://uk.linkedin.com/jobs/view/software-engineer-at-light-wonder-4425557272,https://uk.linkedin.com/jobs/view/software-engineer-at-light-wonder-4425557272,2026-06-09,2026-06-09T23:52:18.169536,"Gaming Welcome to the world of land-based gaming. At Light & Wonder, it’s all about the games, and our Gaming team builds cutting-edge technology, products, and content for the most iconic casinos and operators across the globe. Position Summary Situated in the heart of Spinningfields, Manchester, our studio is home to more than seventy talented developers, artists, designers, and creative thinkers. Together, we build high‑impact, visually stunning, and globally successful land‑based gaming titl..."
691e964ef8d52ef4c092811cda417b0d,Animator,Keywords Studios,"Tokyo, Tokyo, Japan",,,,False,1.0,unity,,linkedin,https://jp.linkedin.com/jobs/view/animator-at-keywords-studios-4422271275,https://jp.linkedin.com/jobs/view/animator-at-keywords-studios-4422271275,2026-06-09,2026-06-09T23:52:31.689191,"Keywords Studios is a global provider of creative and technical services to the video games industry, with over 13,000 professionals across 70+ studios in 25+ countries. We support clients across the entire game lifecycle through four core Service Lines: Create — Game development, art production, and audio Globalize — Localization, localization QA, functional testing Engage — Marketing, LiveOps, community, and player support Media & Entertainment In Japan, Keywords Studios delivers its full rang..."
9e4a027e4e739af196967f3ddc5763c7,Game Designer - I,Electronic Arts (EA),"Hyderabad, Telangana, India",,,,False,1.0,unity,,linkedin,https://in.linkedin.com/jobs/view/game-designer-i-at-electronic-arts-ea-4405114818,https://in.linkedin.com/jobs/view/game-designer-i-at-electronic-arts-ea-4405114818,2026-06-09,2026-06-09T23:52:44.625642,"Description & Requirements Electronic Arts creates next-level entertainment experiences that inspire players and fans around the world. Here, everyone is part of the story. Part of a community that connects across the globe. A place where creativity thrives, new perspectives are invited, and ideas matter. A team where everyone makes play happen. Role Overview We’re looking for a Game Designer I to help craft engaging game content and features and support the delivery of high-quality live ops exp..."
d9b401aca65e3e4cb6a575fdd96cc903,Unity/C# Developer,Search X Recruitment,"Haarlem, North Holland, Netherlands","€71,000",,,False,1.0,unity,,linkedin,https://nl.linkedin.com/jobs/view/unity-c%23-developer-at-search-x-recruitment-4386880537,https://nl.linkedin.com/jobs/view/unity-c%23-developer-at-search-x-recruitment-4386880537,2026-06-09,2026-06-09T23:53:02.536669,"Behind the scenes of impressive interactive experiences, technology is being built that truly brings stories to life. With a powerful Unity-based player and platform for audiovisual applications, creativity and technology come together. From the initial concept to the final experience, everything is focused on creating impactful moments where visuals, sound, and interaction seamlessly merge. You have my attention Each day, a team of dedicated specialists brings compelling stories and memorable e..."
34590b50847aaef6bad18222febd8b76,Growth Systems Developer (Contract),Black Beach Studio,United States,"$30,000",,,False,1.0,unity,,linkedin,https://www.linkedin.com/jobs/view/growth-systems-developer-contract-at-black-beach-studio-4425690283,https://www.linkedin.com/jobs/view/growth-systems-developer-contract-at-black-beach-studio-4425690283,2026-06-08,2026-06-09T23:53:07.127828,"Black Beach Studio is seeking a Growth Systems Developer to drive platform expansion, monetization initiatives, and community-driven growth for Iron Rebellion, a VR mech combat game available on Steam and Meta. This is a hands-on role focused on building systems and initiatives that increase player engagement, retention, and revenue. This role prioritizes revenue-generating systems and platform expansion over core gameplay or engine development. Work spans Unity development, Steam ecosystem depl..."
e8c4066452b43433628dfb0e9b1e03e8,Mid-Senior Game Developer – Remote,Twine,Singapore,,,,True,1.0,unity,,linkedin,https://sg.linkedin.com/jobs/view/mid-senior-game-developer-%E2%80%93-remote-at-twine-4412274619,https://sg.linkedin.com/jobs/view/mid-senior-game-developer-%E2%80%93-remote-at-twine-4412274619,2026-06-09,2026-06-09T23:53:21.104002,"Join an exciting opportunity to develop an online multiplayer life-simulation game inspired by popular titles such as The Sims and Stardew Valley. This project centers on building a player-driven economy within a vibrant, social world. The initial focus is on delivering a minimum viable product (MVP) that includes core gameplay systems: jobs, business ownership, farming, trading, and in-game currency. The game environment should be clean, colorful, and accessible, drawing inspiration from games ..."
c6c26769894810d8539dfa1bcb7e175e,Engineer/Senior Engineer (Robotics),DSTA,"Singapore, Singapore",,,,False,1.0,unity,,linkedin,https://sg.linkedin.com/jobs/view/engineer-senior-engineer-robotics-at-dsta-4105613163,https://sg.linkedin.com/jobs/view/engineer-senior-engineer-robotics-at-dsta-4105613163,2026-06-09,2026-06-09T23:53:25.183091,"We seek driven individuals to join DSTA, where you will design, develop, integrate, test and operationalise capabilities with game changing technologies for national security. Examples Include Autonomous navigation and decision-making capabilities of robotic systems across air, land and sea domains, to enhance safety and increase efficiency of various combat and support operations in Singapore’s challenging environment Unmanned Ground Vehicles deployed on the battlefield to overcome logistics ch..."
ac80406b8de368e21c58b2ec00e41b8a,Museum Technology Specialist,California Science Center,"Los Angeles, CA",$27,,,False,1.0,unity,,linkedin,https://www.linkedin.com/jobs/view/museum-technology-specialist-at-california-science-center-4425862079,https://www.linkedin.com/jobs/view/museum-technology-specialist-at-california-science-center-4425862079,2026-06-09,2026-06-09T23:53:29.438271,"Summary At the California Science Center, we believe science is best understood through doing. Our exhibits are powered by physical mechanisms, sensory input, and cutting-edge digital layers. Visitors will tinker, push, play, code, observe, and question—through hands-on experiences rooted in curiosity and discovery. To bring this to life, we’re assembling a foundational Phase III Exhibit Support Team through a cluster hire. We’re seeking collaborative, technically skilled visionaries across key ..."
a74a84b1deb031e289dcb24c1573a4c9,UI Artist,Keywords Studios,"Tokyo, Tokyo, Japan",,,,False,1.0,unity,,linkedin,https://jp.linkedin.com/jobs/view/ui-artist-at-keywords-studios-4422264680,https://jp.linkedin.com/jobs/view/ui-artist-at-keywords-studios-4422264680,2026-06-09,2026-06-09T23:53:42.449846,"Keywords Studios is a global provider of creative and technical services to the video games industry, with over 13,000 professionals across 70+ studios in 25+ countries. We support clients across the entire game lifecycle through four core Service Lines: Create — Game development, art production, and audio Globalize — Localization, localization QA, functional testing Engage — Marketing, LiveOps, community, and player support Media & Entertainment In Japan, Keywords Studios delivers its full rang..."
df86e33370241497339f94673d8051b5,Creative Director / Associate Creative Director,Groove Jones,"Dallas, TX",,,,False,1.0,unity,,linkedin,https://www.linkedin.com/jobs/view/creative-director-associate-creative-director-at-groove-jones-4425688000,https://www.linkedin.com/jobs/view/creative-director-associate-creative-director-at-groove-jones-4425688000,2026-06-08,2026-06-09T23:53:46.642560,"Groove Jones is looking for a Creative Director or Associate Creative Director to help shape the next generation of immersive, interactive, and digitally driven brand experiences. This is not a purely supervisory role. We’re looking for a hybrid creative leader who can develop strong ideas, design polished experience concepts in Figma, present confidently to clients, and work closely with designers, developers, and production teams to bring ideas to life. The ideal candidate blends concepting, s..."
